Latitude,Longitude,Elevation,SaddleLatitude,SaddleLongitude,Prominence
-37.395,149.2467,3280,-37.335,149.2675,1765
-37.3958,147.955,2821,-37.385,147.9392,535
-37.3967,146.1417,4288,-37.5,146.1417,1231
-37.3975,146.7258,5613,-37.2633,146.6975,948
-37.3983,148.0433,2808,-37.3408,148.0208,1116
-37.3992,148.6208,2345,-37.3817,148.625,1099
-37.4008,142.5083,2332,-37.3867,142.5325,892
-37.4033,149.8492,1804,-37.3183,149.7483,1398
-37.405,145.9517,4534,-37.3817,145.945,538
-37.4075,147.5408,3973,-37.3992,147.5392,706
-37.41,147.3283,3264,-37.3883,147.3283,509
-37.4133,142.4667,2608,-37.3933,142.4817,1089
-37.4142,147.98,2578,-37.4075,147.97,669
-37.415,146.9408,4717,-37.4175,146.9533,974
-37.4183,146.9683,5121,-37.5083,146.9742,1624
-37.4183,147.2758,2014,-37.4192,147.29,732
-37.42,149.3083,2568,-37.4133,149.3017,846
-37.4217,145.64,3129,-37.5433,145.5792,639
-37.4225,149.0892,2257,-37.4317,149.0858,496
-37.425,142.36,1541,-37.4183,142.3558,551
-37.4258,146.385,5154,-37.3325,146.4433,2110
-37.4267,145.14,2670,-37.5325,145.4317,1401
-37.4283,145.5433,2890,-37.4742,145.5358,761
-37.43,148.6283,2175,-37.4125,148.6358,597
-37.4317,149.1292,2854,-37.4392,149.0575,1096
-37.4317,145.92,4862,-37.4225,145.9425,1404
-37.4325,146.0792,3103,-37.4333,146.07,505
-37.4325,146.1608,4120,-37.4133,146.1542,502
-37.4333,142.4492,2122,-37.4358,142.4433,528
-37.4358,145.7308,2152,-37.4308,145.7375,702
-37.4408,146.0625,3372,-37.46,146.0483,725
-37.4417,149.0725,2634,-37.4517,149.0983,778
-37.4425,142.4367,2319,-37.425,142.4583,886
-37.4442,149.2517,2319,-37.4217,149.2558,843
-37.4458,148.38,1715,-37.45,148.3942,531
-37.4492,142.2475,2677,-37.395,142.2458,1136
-37.4508,147.3242,2621,-37.4283,147.335,630
-37.4533,147.105,2588,-37.46,147.0958,512
-37.4542,147.6175,3293,-37.4258,147.6075,738
-37.455,148.25,1896,-37.44,148.2483,791
-37.4567,147.8675,2185,-37.4567,147.8875,561
-37.4583,142.4267,2260,-37.4742,142.4192,666
-37.4583,141.9158,1502,-37.3817,142.18,702
-37.4592,149.3475,1883,-37.4433,149.3883,738
-37.4608,148.3192,1591,-37.4658,148.3608,509
-37.4608,148.9967,1938,-37.4633,149.0108,774
-37.4642,145.8725,4858,-37.4725,145.91,944
-37.465,148.445,2132,-37.4283,148.5267,636
-37.4658,146.6025,4261,-37.4608,146.6508,846
-37.4675,145.5175,2939,-37.4833,145.5167,518
-37.4692,144.2133,2916,-37.3825,144.55,987
-37.4717,146.6967,4944,-37.4633,146.7392,702
-37.4725,148.75,2125,-37.4783,148.7558,606
-37.4733,149.8792,1423,-37.4525,149.8533,731
-37.4775,148.0892,1998,-37.4617,148.0883,571
-37.4817,146.9292,4865,-37.4883,146.905,869
-37.4817,142.4117,2395,-37.4508,142.4333,968
-37.4825,147.935,3162,-37.4267,147.955,1647
-37.4833,147.2875,2093,-37.4625,147.2967,952
-37.4867,145.405,2106,-37.5058,145.3833,692
-37.4867,146.0383,3389,-37.4583,145.9717,663
-37.4875,147.5283,2969,-37.4725,147.5158,781
-37.4892,147.7508,2673,-37.4808,147.745,492
-37.49,148.9008,1801,-37.4775,148.8917,722
-37.495,146.34,3933,-37.4842,146.3575,528
-37.4958,145.6008,3097,-37.4867,145.6067,525
-37.4975,148.7567,2526,-37.5075,148.7533,676
-37.4992,147.2417,2401,-37.4733,147.2192,1188
-37.5008,146.8167,5390,-37.4183,146.7883,853
-37.5083,147.46,2611,-37.505,147.48,512
-37.5083,147.0367,4714,-37.5017,147.0558,689
-37.5092,148.5067,1417,-37.5467,148.5008,571
-37.5117,147.1658,2414,-37.5142,147.1483,554
-37.5158,145.7125,2509,-37.5333,145.7192,653
-37.5158,149.0183,1870,-37.5167,149,778
-37.5158,149.3742,1686,-37.5167,149.3658,519
-37.5167,147.7075,2919,-37.4875,147.6992,547
-37.5192,148.99,1715,-37.4983,148.985,574
-37.5208,144.5842,2086,-37.52,144.5608,531
-37.5233,146.9433,4163,-37.525,146.93,525
-37.5267,149.6308,1479,-37.5008,149.5558,1122
-37.5267,142.3725,2309,-37.4917,142.3992,817
-37.5325,149.3525,1709,-37.4817,149.3642,715
-37.5333,146.56,2181,-37.5192,146.5592,617
-37.5333,148.7575,3041,-37.4808,148.7658,1273
-37.5408,148.4758,1850,-37.53,148.4217,850
-37.5417,148.8658,1640,-37.565,148.8183,581
-37.5458,146.6492,3487,-37.5742,146.6775,577
-37.5483,148.5917,1459,-37.555,148.6042,662
-37.5483,146.4792,4360,-37.5167,146.4408,627
-37.5558,149.5333,1233,-37.565,149.5117,502
-37.5625,147.2192,2591,-37.5733,147.1875,1099
-37.5625,146.8042,5147,-37.5475,146.82,666
-37.5667,145.6008,3166,-37.5708,145.58,584
-37.5667,147.1658,2877,-37.5692,147.14,902
-37.5675,145.5258,3385,-37.5917,145.6417,1607
-37.5683,145.7358,3622,-37.5592,145.8133,568
-37.5683,148.2033,2047,-37.5267,148.1567,1280
-37.57,149.4992,1256,-37.49,149.4767,840
-37.575,146.1908,4514,-37.7658,146.1592,1037
-37.5767,143.9575,2444,-37.5508,143.9742,594
-37.5775,142.3617,2467,-37.5833,142.3583,555
-37.5783,148.0133,1525,-37.5517,148.0175,679
-37.5808,148.8475,1902,-37.5708,148.8217,905
-37.5825,146.9458,3244,-37.5733,146.9425,535
-37.5858,147.6158,1942,-37.5908,147.6042,525
-37.5883,147.0433,3188,-37.5783,147.0442,698
-37.5883,148.485,1679,-37.5708,148.4983,525
-37.5908,145.6583,2470,-37.615,145.6583,686
-37.5917,146.6925,3553,-37.62,146.7192,866
-37.5942,147.8,1620,-37.5992,147.7642,495
-37.5942,146.6117,2286,-37.5792,146.575,554
-37.5967,147.2167,2365,-37.5942,147.1917,633
-37.5975,147.2717,2050,-37.6,147.2433,561
-37.5983,142.3542,2670,-37.5675,142.3675,1404
-37.5992,147.4092,1745,-37.59,147.4117,699
-37.6025,140.4825,846,-37.6742,140.9675,614
-37.6033,148.9958,1706,-37.5767,148.98,742
-37.6075,146.8133,4271,-37.5867,146.8117,571
-37.6117,147.435,1774,-37.6067,147.445,492
-37.6167,146.6483,1948,-37.6167,146.6575,594
-37.6225,146.4333,4806,-37.6125,146.4642,1303
-37.6233,147.2392,2004,-37.6108,147.2342,522
-37.6292,145.7558,4192,-37.5925,145.7375,1191
-37.6325,147.1592,2555,-37.5975,147.1558,498
-37.6342,142.3233,1883,-37.625,142.3308,932
-37.6375,145.6958,3546,-37.6542,145.7025,846
-37.6467,148.9792,1732,-37.6308,148.9708,978
-37.6492,145.5842,1811,-37.6433,145.6008,578
-37.6525,149.1117,892,-37.6492,149.095,555
-37.6533,143.9267,2477,-37.5783,143.9192,742
-37.67,146.2617,3723,-37.6733,146.2292,708
-37.675,145.5883,2828,-37.6817,145.6067,650
-37.6792,145.7583,3579,-37.665,145.7642,587
-37.6792,147.1458,1614,-37.6633,147.1533,519
-37.6933,146.3583,3677,-37.66,146.3658,653
-37.695,146.505,4717,-37.64,146.4767,666
-37.6958,147.1175,1784,-37.6775,147.1058,679
-37.7058,147.5608,1568,-37.6808,147.5742,817
-37.7067,145.6808,4124,-37.6775,145.74,1552
-37.7108,145.5692,2486,-37.7017,145.5725,689
-37.7142,146.9233,2404,-37.6667,146.9442,679
-37.7167,149.2883,1131,-37.6158,149.3225,623
-37.7258,147.0883,1686,-37.7142,147.0592,584
-37.7317,145.4767,1400,-37.7767,145.4333,830
-37.7333,146.6375,1722,-37.7175,146.6675,568
-37.7467,147.1858,1643,-37.7283,147.1942,525
-37.7475,147.1433,1594,-37.735,147.1633,505
-37.7525,149.1625,885,-37.6325,149.2067,502
-37.7658,146.795,2726,-37.7583,146.7233,1408
-37.7742,146.0433,3756,-37.7617,146.0792,663
-37.78,146.4758,3362,-37.7783,146.5167,528
-37.785,145.7242,2975,-37.8033,145.7367,1109
-37.8158,145.7292,2742,-37.8275,145.7592,754
-37.8258,145.895,3143,-37.7817,145.9183,798
-37.8292,145.3542,2057,-37.975,145.5117,1201
-37.83,146.115,4101,-37.7975,146.1308,811
-37.8308,146.295,5147,-37.5975,146.2883,2054
-37.84,146.8208,1479,-37.85,146.7792,587
-37.8725,146.3408,4977,-37.8583,146.3242,568
-37.88,145.6933,2427,-37.8867,145.7075,541
-37.885,146.4192,1850,-37.8642,146.4133,571
-37.8933,142.0583,1397,-37.9075,142.0967,735
-37.9167,145.845,2906,-37.87,145.805,1660
-37.9508,145.8025,2267,-37.9492,145.815,735
-37.9508,144.425,1092,-37.8967,144.3875,696
-37.96,143.1958,1233,-37.91,143.1992,604
-37.9625,145.6292,1420,-37.9283,145.5942,522
-37.9633,145.8608,2276,-37.9383,145.7867,754
-38.01,145.665,1450,-37.9975,145.6108,821
-38.2167,141.7033,613,-38.15,141.6217,499
-38.2442,143.1575,980,-38.1592,143.1442,501
-38.2675,141.4175,741,-38.0467,141.4992,502
-38.2692,145.9833,1745,-38.3983,146.1483,958
-38.3542,144.9508,1033,-38.0942,145.3725,932
-38.3867,146.4658,2290,-38.4333,146.4925,903
-38.3992,146.565,2480,-38.23,145.8925,2067
-38.4217,146.3683,1706,-38.4325,146.3817,502
-38.4617,146.4942,2283,-38.4367,146.5275,522
-38.4883,143.53,1092,-38.4817,143.6517,568
-38.5475,143.8592,2191,-38.2633,143.2475,1726
-38.57,146.3067,1909,-38.5042,146.395,719
-38.5967,146.2567,1463,-38.59,146.2342,614
-38.6308,146.2683,990,-38.6208,146.2567,498
-38.7042,146.1417,974,-38.6892,146.145,509
-38.7275,143.6542,1112,-38.7025,143.655,512
-38.8225,146.45,1128,-38.865,146.4525,935
-38.8817,146.4525,1030,-38.9192,146.445,834
-38.93,146.3425,1479,-38.9375,146.35,567
-38.9533,146.3617,2007,-38.98,146.3742,603
-38.9917,146.405,2050,-38.995,146.3908,633
-39,146.3792,2454,-38.7892,146.1767,2409
-39.0025,146.3158,1833,-38.9908,146.3308,882
-39.0217,146.3833,2230,-39.01,146.3758,754
-39.0408,146.345,1784,-39.0325,146.3558,1092
-39.055,146.4042,2309,-39.0308,146.3825,1233
-39.09,146.4033,1640,-39.0725,146.4042,1362
-39.0908,146.3425,1361,-39.1025,146.3625,515
-39.2317,146.3867,1085,-39.3033,146.51,1085
-39.4433,147.2908,524,-39.4625,147.2942,505
-39.475,147.285,748,-39.4642,147.3033,748
-39.4767,146.6425,1049,-39.3517,146.5117,1049
-39.4925,147.32,892,-39.34,147.1342,892
-39.66,147.9783,583,-40,149,583
-39.6967,147.9292,600,-39.5825,147.5858,600
-39.7658,147.9283,816,-39.7925,147.9175,685
-39.81,147.8617,941,-39.8633,147.8733,754
-39.8217,147.91,853,-39.8283,147.8858,575
-39.86,147.9208,826,-39.8375,147.8892,600
-39.8817,147.8242,1046,-39.9183,147.9367,873
-39.9475,148.3317,600,-39.7967,148.1733,600
-39.9733,148.2083,656,-40.0017,148.1667,614
-40.035,144.0183,541,-41,144,541
-40.0358,147.9958,1446,-40.0267,148.0467,1158
-40.0733,148.0967,1614,-40.1342,148.0733,1336
-40.0933,147.7375,551,-40.1817,147.8442,551
-40.1058,148.1042,1604,-40.0925,148.1,929
-40.1125,148.13,1062,-40.1042,148.1158,603
-40.1233,148.1658,643,-40.1292,148.1475,519
-40.2025,148.0775,2500,-41,149,2500
-40.2733,147.9275,616,-40.05,147.8158,616
-40.275,148.3008,534,-40.4383,148.2,534
-40.3583,148.3233,780,-40.3917,148.3433,580
-40.3708,148.1167,2309,-40.3442,148.1967,2309
-40.3842,148.2575,935,-40.41,148.1717,781
-40.3875,148.1425,1630,-40.3833,148.1358,964
-40.4317,148.4167,1233,-40.4292,148.3983,899
-40.4333,148.2342,872,-40.3983,148.2792,663
-40.4517,148.3783,1564,-40.3833,148.3042,1433
-40.4708,144.8983,741,-40.6092,144.7992,741
-40.51,148.1525,629,-40.5008,148.1558,629
-40.8792,145.4967,918,-40.9,145.5225,554
-40.9817,147.9425,1692,-41.0142,147.9083,1397
-41.0225,145.4675,1817,-41.085,145.4692,866
-41.0667,147.7342,2214,-41.1067,147.7192,1427
-41.1325,146.695,1282,-41.1392,146.6925,564
-41.1325,146.9567,1227,-41.1267,146.9842,814
-41.1508,146.065,1492,-41.1525,146.0567,571
-41.1642,146.6942,1332,-41.1742,146.6867,627
-41.1708,148.2233,987,-41.1817,148.2108,502
-41.1733,147.5658,1630,-41.1633,147.5358,1060
-41.175,146.0325,1643,-41.1775,146.0275,623
-41.195,146.0358,2162,-41.2283,145.9875,1024
-41.1983,148.2058,1020,-41.2183,148.1558,532
-41.2025,147.9742,2837,-41.2275,147.9567,879
-41.2067,146.0175,1984,-41.1958,146.0283,597
-41.2142,146.3183,820,-41.2492,146.3192,506
-41.2242,147.6133,1748,-41.2275,147.6233,682
-41.2258,146.7225,1758,-41.2692,146.7575,505
-41.2258,146.0467,1912,-41.22,146.0217,669
-41.235,147.4217,2404,-41.255,147.43,561
-41.2375,147.6367,2391,-41.2517,147.6283,594
-41.24,146.2675,1003,-41.2583,146.27,521
-41.2425,148.235,1164,-41.215,148.215,777
-41.245,146.8042,1148,-41.2542,146.8033,673
-41.2508,147.6692,2306,-41.2417,147.6525,594
-41.2558,147.1092,1712,-41.2833,147.1258,922
-41.2617,147.4883,2109,-41.2717,147.4758,666
-41.2617,146.6383,1046,-41.2633,146.655,604
-41.2717,147.4042,2480,-41.2967,147.4617,574
-41.2725,147.2,1827,-41.2842,147.2158,892
-41.2767,147.29,3861,-41.2683,147.3767,2260
-41.2867,144.8817,1384,-41.3183,144.9175,558
-41.2883,144.9308,1450,-41.3008,144.9167,640
-41.2883,145.24,2280,-41.2975,145.2583,630
-41.2925,147.9267,2614,-41.2808,147.925,597
-41.2933,147.6383,2677,-41.2942,147.6317,627
-41.2942,146.3533,1584,-41.3117,146.3483,787
-41.3025,145.3333,2509,-41.4092,145.4458,567
-41.3025,145.89,2263,-41.315,145.89,571
-41.3042,146.7758,1958,-41.5125,146.59,1027
-41.3058,147.5892,3674,-41.3417,147.6175,853
-41.3142,146.23,1476,-41.3183,146.2092,545
-41.3233,146.7858,1656,-41.3117,146.7625,531
-41.3308,147.8383,3884,-41.345,147.7975,1289
-41.3317,145.9642,2326,-41.3375,145.9442,568
-41.34,148.1858,928,-41.3417,148.175,561
-41.3408,145.7283,2739,-41.3383,145.7425,528
-41.3433,145.9342,2450,-41.3525,145.9308,525
-41.3442,146.2317,1850,-41.3592,146.1725,719
-41.3492,147.8725,3622,-41.3425,147.865,922
-41.35,146.7658,1702,-41.4267,146.6892,669
-41.3525,146.605,1069,-41.3608,146.6275,499
-41.3558,145.7558,3549,-41.3883,145.7642,1446
-41.3592,146.9292,1315,-41.3708,146.9558,574
-41.36,145.8658,2890,-41.37,145.8383,817
-41.36,147.9575,2854,-41.3683,147.9292,660
-41.3608,146.3575,1768,-41.3833,146.3242,850
-41.3633,144.9292,2152,-41.3867,144.935,578
-41.3683,147.5408,3116,-41.3625,147.55,613
-41.3717,146.8775,1545,-41.3633,146.8367,837
-41.3767,147.4183,4560,-41.3742,147.4742,2533
-41.3817,148.1992,1545,-41.3467,148.1017,912
-41.385,146.0383,2460,-41.4083,146.05,649
-41.3867,148.1525,1302,-41.3858,148.1692,604
-41.3867,145.9517,2870,-41.3617,145.9392,984
-41.3892,146.8017,1633,-41.3625,146.785,610
-41.3975,147.76,4071,-41.35,147.7733,1414
-41.4017,147.8783,2923,-41.3908,147.8792,528
-41.4092,147.6275,4432,-41.4808,147.6683,1703
-41.4225,144.9492,2270,-41.4308,144.9575,578
-41.4233,144.9808,1935,-41.4108,144.9608,594
-41.4283,145.5208,2529,-41.4608,145.5217,512
-41.4308,145.8933,3569,-41.4425,145.8933,741
-41.4375,146.6658,1768,-41.455,146.6433,522
-41.4442,145.3867,2877,-41.4358,145.415,1198
-41.445,144.9617,2473,-41.435,145.0025,1191
-41.4508,145.0025,2483,-41.4,145.0725,1371
-41.4533,146.6058,1781,-41.3442,146.7767,748
-41.4575,145.9383,4383,-41.5108,145.9375,1637
-41.4592,145.0325,2381,-41.4508,145.0217,889
-41.4592,147.0425,1371,-41.3733,146.9058,696
-41.46,146.1892,1981,-41.4767,146.1608,512
-41.4617,146.2658,3996,-41.5058,146.1883,1792
-41.4633,146.1083,2565,-41.475,146.0967,633
-41.4675,147.3008,1660,-41.4358,147.2958,525
-41.49,145.8583,3067,-41.5083,145.8542,567
-41.4908,146.2592,3507,-41.4842,146.2692,512
-41.4917,146.1983,3330,-41.4958,146.2292,857
-41.4925,145.0483,1948,-41.4808,145.04,580
-41.4925,145.4458,2739,-41.4792,145.5533,676
-41.5008,145.6142,3195,-41.5042,145.6517,965
-41.5083,147.405,2230,-41.53,147.4075,570
-41.5092,146.0117,3290,-41.5183,145.995,695
-41.5125,147.4617,2427,-41.5208,147.4675,528
-41.5125,146.465,2437,-41.4892,146.3208,918
-41.515,145.0175,2273,-41.4983,145.0258,1040
-41.525,146.3033,1512,-41.5292,146.2983,627
-41.5258,146.5092,1502,-41.5558,146.4317,617
-41.5258,145.0425,1581,-41.5158,145.0392,571
-41.5325,146.2708,2270,-41.5358,146.2608,607
-41.5342,148.1725,2660,-41.5383,148.16,600
-41.5375,147.3983,2555,-41.5208,147.435,935
-41.54,146.5358,1640,-41.605,146.4833,692
-41.5408,147.8333,3576,-41.5575,147.8317,1352
-41.5417,148.105,2847,-41.5583,148.2075,1771
-41.5425,146.2467,2316,-41.5517,146.2483,886
-41.545,148.0642,2493,-41.5483,148.0775,610
-41.5467,145.0958,1689,-41.5208,145.1017,784
-41.555,147.5858,4445,-41.5525,147.5983,840
-41.5717,145.8392,3710,-41.54,145.8683,672
-41.5725,148.2358,2109,-41.5783,148.245,882
-41.5733,147.8158,3326,-41.59,147.7908,1089
-41.5742,146.6133,1394,-41.5642,146.5883,492
-41.5767,145.2717,2746,-41.6142,145.3075,637
-41.58,145.4642,2782,-41.5475,145.4642,837
-41.58,145.7658,3044,-41.5458,145.8167,617
-41.5817,147.6425,4465,-41.5633,147.6333,492
-41.5925,146.1067,2375,-41.6058,146.1042,751
-41.61,147.5925,3274,-41.6117,147.6042,505
-41.61,145.0658,1391,-41.5975,145.085,785
-41.6167,146.2833,4652,-41.6675,146.4217,830
-41.6167,145.9592,3786,-41.6375,145.9625,768
-41.6175,145.7483,1886,-41.6083,145.7708,528
-41.6183,148.2475,2516,-41.635,148.2183,1296
-41.6225,145.6758,2801,-41.5692,145.7283,577
-41.6233,145.4025,1856,-41.6067,145.3967,521
-41.6258,145.8417,3832,-41.63,145.8667,493
-41.6258,147.6892,5000,-41.6033,147.7075,696
-41.6267,145.0417,830,-41.705,145.0067,545
-41.6283,147.5783,3097,-41.62,147.575,601
-41.6342,146.7575,2837,-41.6592,146.7542,823
-41.64,145.7592,1942,-41.6517,145.75,647
-41.6467,145.9108,3953,-41.65,145.9217,532
-41.6492,146.1225,2296,-41.6667,146.095,935
-41.6533,146.6958,4025,-41.66,146.7217,1627
-41.6533,145.565,2355,-41.6517,145.6008,1043
-41.6542,146.2367,2631,-41.6633,146.2392,1122
-41.655,145.6425,2631,-41.6483,145.66,555
-41.6558,145.9725,4081,-41.6617,145.9683,637
-41.6575,148.0742,2864,-41.6983,147.9875,591
-41.6683,147.6208,2732,-41.65,147.6308,692
-41.6758,146.615,2158,-41.6792,146.5992,810
-41.68,146.5425,4140,-41.6683,146.5308,604
-41.6817,146.6483,2657,-41.695,146.6608,1056
-41.6817,145.6375,2125,-41.6742,145.63,836
-41.6825,145.7375,3129,-41.7,145.7567,748
-41.6842,145.9517,4993,-41.7092,145.9408,1106
-41.685,145.3367,3005,-41.5492,145.3592,1089
-41.6858,146.245,2670,-41.7142,146.2442,610
-41.6867,147.7467,2660,-41.6542,147.7475,620
-41.695,145.5825,1794,-41.685,145.5858,672
-41.71,145.9825,4596,-41.705,145.9658,833
-41.7117,146.4775,4730,-41.7617,146.4167,636
-41.7142,146.8067,4373,-41.7258,146.7933,623
-41.7183,145.5267,1837,-41.7042,145.5367,683
-41.7217,145.6008,1250,-41.7125,145.6167,539
-41.7242,145.9233,5036,-41.7858,145.97,1939
-41.7258,145.4575,1250,-41.7008,145.4567,588
-41.7333,147.8875,3353,-41.83,148.0792,2363
-41.7375,145.7133,2788,-41.74,145.7308,738
-41.7392,145.78,3389,-41.7575,145.805,588
-41.74,147.2467,1591,-41.8175,147.3583,906
-41.74,145.8783,4163,-41.7383,145.8933,686
-41.7417,147.6717,2175,-41.7242,147.6658,591
-41.7467,148.2142,2099,-41.6992,148.2333,554
-41.7475,145.3342,1833,-41.7058,145.3017,1017
-41.7492,145.6375,2244,-41.775,145.6583,1241
-41.7492,145.6842,1853,-41.7408,145.6933,758
-41.75,148.1192,2598,-41.7617,148.1308,620
-41.7583,146.3525,4744,-41.7783,146.3517,565
-41.7608,146.2567,4770,-41.8125,146.3325,699
-41.7625,145.5642,3021,-41.7908,145.5883,1404
-41.765,147.585,2125,-41.7367,147.6133,1105
-41.7658,145.7433,2687,-41.7683,145.75,614
-41.7683,147.8342,3330,-41.7633,147.8683,1336
-41.7758,148.0992,2621,-41.6933,148.1758,801
-41.7825,145.3742,1676,-41.7925,145.3742,666
-41.7942,146.57,4566,-41.7483,146.5308,525
-41.7958,145.68,3011,-41.7992,145.6875,1141
-41.7975,147.9708,1456,-41.7867,147.9783,531
-41.7983,145.3875,1833,-41.8258,145.4133,771
-41.8,146.0375,4199,-41.8208,146.09,1329
-41.8058,145.7083,3136,-41.8242,145.7483,1201
-41.8083,145.8033,3061,-41.7808,145.8017,1113
-41.8125,145.6192,4087,-41.8975,145.5992,2267
-41.815,146.1267,4133,-41.8058,146.13,905
-41.8167,146.2875,4858,-41.92,146.1017,1387
-41.8183,145.9267,3792,-41.8142,145.9558,574
-41.82,145.435,2214,-41.8308,145.45,673
-41.8217,145.4908,2037,-41.8167,145.5017,656
-41.8283,145.7392,2851,-41.8167,145.7283,512
-41.8317,145.98,4973,-41.8617,145.985,1381
-41.8342,145.8425,2424,-41.8408,145.8583,787
-41.8375,146.8658,4566,-41.8017,146.8442,987
-41.8392,146.65,4537,-41.7975,146.6258,492
-41.84,147.9942,2237,-41.8467,147.9875,581
-41.8433,148.0408,1699,-41.865,148.0208,702
-41.8442,145.5417,3677,-41.8442,145.5617,1312
-41.8508,145.4267,2260,-41.8508,145.4358,538
-41.855,145.6675,2664,-41.8642,145.6692,867
-41.8558,147.6417,2559,-41.8925,147.7117,522
-41.8558,145.175,2440,-41.8692,145.1875,547
-41.8558,145.5908,3061,-41.8533,145.575,529
-41.8575,146.0675,4642,-41.8642,146.0575,945
-41.8575,145.5692,3182,-41.845,145.5867,682
-41.8583,147.0942,2011,-41.8842,147.1067,1149
-41.8617,146,4842,-41.8583,146.0142,909
-41.8642,148.2717,826,-41.8508,148.25,607
-41.865,145.4175,1870,-41.8567,145.4167,719
-41.8708,145.6567,2788,-41.8808,145.6567,531
-41.8767,145.9683,4566,-41.855,145.9675,944
-41.8775,145.6842,3346,-41.9083,145.7267,587
-41.8825,146.1175,4557,-41.9033,146.1825,1067
-41.8875,145.5642,2723,-41.895,145.575,552
-41.8908,145.595,2959,-41.8792,145.5825,860
-41.8908,146.1975,4396,-41.87,146.2458,893
-41.8933,145.2267,2700,-41.8542,145.315,1943
-41.8942,145.6492,3546,-41.945,145.6283,922
-41.895,147.8283,3254,-42.275,147.6267,2004
-41.8958,145.4733,3645,-41.8642,145.4942,1021
-41.9008,147.7383,2660,-41.9033,147.7583,574
-41.9058,146.065,4957,-41.9142,146.055,646
-41.9075,148.1408,1830,-41.8575,148.1342,751
-41.9108,146.0967,4852,-41.91,146.0875,496
-41.915,147.0375,3910,-41.8925,146.9892,603
-41.9183,148.3125,898,-41.8808,148.2875,711
-41.9192,146.0508,4970,-41.8958,146.0517,1834
-41.9208,145.9358,3851,-41.9292,145.945,692
-41.9267,145.3225,2240,-41.8833,145.2575,1371
-41.9325,145.8358,3854,-41.96,145.8333,685
-41.9333,145.5908,3841,-41.9442,145.5867,492
-41.935,147.1725,3959,-42.1125,146.9717,1437
-41.935,146.0608,4819,-41.9342,146.0575,515
-41.935,145.4917,2247,-41.9283,145.4958,522
-41.9358,145.9833,4534,-41.9367,145.9917,814
-41.9383,146.0192,4681,-41.935,146.0442,941
-41.9408,146.1817,4314,-41.9325,146.1942,597
-41.9417,147.3083,1965,-42.0683,147.3583,1158
-41.9458,147.4033,1692,-41.9508,147.3375,702
-41.9675,145.8042,4291,-41.975,145.8133,519
-41.97,147.1342,3385,-42.0017,147.1075,774
-41.97,145.58,3854,-41.8967,145.6892,1765
-41.9733,146.0233,4547,-41.9717,146.0383,538
-41.9742,145.7325,4648,-42.015,145.9233,1925
-41.9742,145.8217,4438,-41.99,145.7875,1200
-41.975,146.0508,4744,-41.9592,146.0492,1044
-41.9883,145.9275,4409,-41.98,145.84,1473
-41.9908,145.8458,3907,-41.9783,145.8667,814
-42.0017,145.9625,3707,-42,145.9442,509
-42.0025,145.6167,3684,-41.9767,145.6208,1014
-42.0067,146.0208,4291,-42.0183,146.0233,702
-42.0192,146.1633,3858,-42.0133,146.1675,604
-42.02,145.4392,1368,-41.945,145.4225,739
-42.025,146.0242,4438,-42.0442,146.0167,810
-42.0292,146.9475,3710,-41.9933,146.9692,577
-42.03,148.2525,921,-42.1333,148.3167,780
-42.03,146.06,4393,-42.025,146.0458,1004
-42.0375,146.0942,4826,-41.9992,146.0325,1916
-42.0467,145.8383,3825,-42.0442,145.8533,663
-42.0475,145.9392,4041,-42.0425,145.9625,994
-42.0483,145.8667,3877,-42.0358,145.8983,557
-42.05,145.6142,2969,-42.0767,145.5883,1582
-42.0592,148.2533,889,-42.04,148.2558,699
-42.0667,146,4586,-42.0283,146.0692,1224
